x,y
-0.855696822923653,1.7730153670428708
-0.8557002169167719,1.6965528783870125
-0.8557033183265575,1.6252162676279291
-0.8557062806697967,1.5584675155295469
-0.8557090214200594,1.4958405201683223
-0.8557116631107262,1.4369301373872956
-0.8557140734220005,1.3813818104977658
-0.8557163728496912,1.3288846368651566
-0.8557185607966589,1.2791643156737196
-0.85572066780433,1.2319780979192467
-0.8557226216960264,1.187110177644284
-0.8557245181741546,1.1443683868948267
-0.8557263521957693,1.103580701834334
-0.8557280802436127,1.0645927208387853
-0.8557296679255908,1.0272655018783032
-0.8557312412443167,0.9914738353286082
-0.8557327559480449,0.9571042148354014
-0.8557342804501518,0.9240537795318414
-0.8557356854967021,0.8922287624259795
-0.8557370244576759,0.8615438649775702
-0.8557383452164616,0.8319211332773934
-0.855739569290487,0.8032890549392482
-0.8557408155881323,0.7755821816318563
-0.8557419744622298,0.7487401177920384
-0.8557430954879682,0.7227073502866181
-0.855744208614405,0.6974326073437876
-0.8557453666131586,0.6728684788435875
-0.8557463685857308,0.6489708345374798
-0.8557473905897379,0.6256989919042355
-0.8557483704101762,0.6030149389107099
-0.8557494027485452,0.5808833732041847
-0.8557503430829662,0.5592711893363687
-0.8557512710646913,0.5381475906392514
-0.8557521517882595,0.5174836680921182
-0.8557530761367916,0.49725238419760553
-0.8557539293484699,0.47742822009904895
-0.8557548147397072,0.4579872875141004
-0.8557556420817056,0.4389069671699949
-0.8557564846235312,0.42016599161261303
-0.8557572985978336,0.401744191747179
-0.8557581089804096,0.38362249808930954
-0.8557588680077884,0.3657827864704071
-0.8557596312695281,0.3482078780443982
-0.8557604016857325,0.3308813957051489
-0.8557611847224349,0.3137877229608094
-0.8557619281115338,0.2969119212391024
-0.8557626245434828,0.2802397123344769
-0.8557633567639689,0.26375743527804096
-0.8557641107683072,0.24745193495511342
-0.8557648094738073,0.2313105351363184
-0.855765517847921,0.21532105366016513
-0.855766186061636,0.199471689740077
-0.8557669074407998,0.18375105292787372
-0.8557675950216388,0.16814805157442408
-0.8557682939708003,0.15265193210934788
-0.8557689684453594,0.13725220172318425
-0.8557696362685568,0.12193862527047798
-0.855770326381702,0.10670118694099394
-0.8557709743019091,0.09153005109824335
-0.8557716708081896,0.07641556678729126
-0.8557723168785765,0.061348204216476646
-0.8557729881383007,0.046318566872196425
-0.8557736450760197,0.03131734186452642
-0.8557743167696379,0.016335290321445817
-0.8557749261660162,0.0013632182560328531
